module,macro_module,reaction_category,reaction_type,family_key,raw_pair_count,reactions_pair_count,clean_full_positive_count,clean_positive_count,fullrule_seen_count,fullrule_hit_count,high_evidence_pair_count,manual_literature_pair_count,raw_to_reactions_retention,reactions_to_clean_full_retention,reactions_to_clean_retention,fullrule_generation_recall_seen,missing_from_clean_full,round4_recommended_action
C,protein_amino_acid,Tryptophan metabolism,"L-Tryptophan:Oxygen 2, 3-Oxidoreductase (Decyclizing)","protein_amino_acid :: Tryptophan metabolism :: L-Tryptophan:Oxygen 2, 3-Oxidoreductase (Decyclizing)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,Melatonin:NADP Oxidoreductase,protein_amino_acid :: Tryptophan metabolism :: Melatonin:NADP Oxidoreductase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,"Melatonin:Oxygen 2, 3-Dioxygenase (Indole-Decyclizing)","protein_amino_acid :: Tryptophan metabolism :: Melatonin:Oxygen 2, 3-Dioxygenase (Indole-Decyclizing)",1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,Picolinic Acid Decarboxylase,protein_amino_acid :: Tryptophan metabolism :: Picolinic Acid Decarboxylase,1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,Quinolinate Synthase (Eukaryotic),protein_amino_acid :: Tryptophan metabolism :: Quinolinate Synthase (Eukaryotic),1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,RE2439C,protein_amino_acid :: Tryptophan metabolism :: RE2439C,1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,RE2477C,protein_amino_acid :: Tryptophan metabolism :: RE2477C,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,S-Adenosyl-L-Homocysteine:N-Acetylserotonin O-Methyltransferase,protein_amino_acid :: Tryptophan metabolism :: S-Adenosyl-L-Homocysteine:N-Acetylserotonin O-Methyltransferase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,S-Adenosyl-L-Methionine:Amine N-Methyltransferase (Srtn),protein_amino_acid :: Tryptophan metabolism :: S-Adenosyl-L-Methionine:Amine N-Methyltransferase (Srtn),1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,S-Adenosyl-L-Methionine:N-Acetylserotonin O-Methyltransferase,protein_amino_acid :: Tryptophan metabolism :: S-Adenosyl-L-Methionine:N-Acetylserotonin O-Methyltransferase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,Tryptamine:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing),protein_amino_acid :: Tryptophan metabolism :: Tryptamine:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing),1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,Tryptophan 2-monooxygenase,protein_amino_acid :: Tryptophan metabolism :: Tryptophan 2-monooxygenase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,"Tryptophan deamination, forming indole-3-propionate (hypothetical reaction)","protein_amino_acid :: Tryptophan metabolism :: Tryptophan deamination, forming indole-3-propionate (hypothetical reaction)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tryptophan metabolism,indole-3-glycerol-phosphate synthase,protein_amino_acid :: Tryptophan metabolism :: indole-3-glycerol-phosphate synthase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase","protein_amino_acid :: Tyrosine metabolism :: 2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"2-oxo-hept-3-ene-1,7-dioate hydratase","protein_amino_acid :: Tyrosine metabolism :: 2-oxo-hept-3-ene-1,7-dioate hydratase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,2hh24dd hydratase,protein_amino_acid :: Tyrosine metabolism :: 2hh24dd hydratase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"3, 4-Dihydroxyphenylacetaldehyde:NAD+ Oxidoreductase","protein_amino_acid :: Tyrosine metabolism :: 3, 4-Dihydroxyphenylacetaldehyde:NAD+ Oxidoreductase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"3, 4-Dihydroxyphenylacetate:Amet O-Methyltransferase","protein_amino_acid :: Tyrosine metabolism :: 3, 4-Dihydroxyphenylacetate:Amet O-Methyltransferase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"3, 4-Dihydroxyphenylethanol:NADP+ Reductase","protein_amino_acid :: Tyrosine metabolism :: 3, 4-Dihydroxyphenylethanol:NADP+ Reductase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"3,4-dihydroxyphenylacetate 2,3-dioxygenase","protein_amino_acid :: Tyrosine metabolism :: 3,4-dihydroxyphenylacetate 2,3-dioxygenase",1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"4- (2-Aminoethyl)-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)","protein_amino_acid :: Tyrosine metabolism :: 4- (2-Aminoethyl)-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)",1,1,0,0,1,1,0,0,1.0,0.0,0.0,1.0,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,4-Hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating),protein_amino_acid :: Tyrosine metabolism :: 4-Hydroxyphenylpyruvate:oxygen oxidoreductase (decarboxylating),1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"4-[ (1R)-1-Hydroxy-2- (Methylamino)Ethyl]-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)","protein_amino_acid :: Tyrosine metabolism :: 4-[ (1R)-1-Hydroxy-2- (Methylamino)Ethyl]-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"4-[ (1R)-2-Amino-1-Hydroxyethyl]-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)","protein_amino_acid :: Tyrosine metabolism :: 4-[ (1R)-2-Amino-1-Hydroxyethyl]-1, 2-Benzenediol:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing)",1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"4-hydroxyphenylacetate,nadh[c]:oxygen oxidoreductase (3-hydroxylating)","protein_amino_acid :: Tyrosine metabolism :: 4-hydroxyphenylacetate,nadh[c]:oxygen oxidoreductase (3-hydroxylating)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"5, 6-Dihydroxyindole:Oxygen Oxidoreductase","protein_amino_acid :: Tyrosine metabolism :: 5, 6-Dihydroxyindole:Oxygen Oxidoreductase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Acetylation of Tyrosine,protein_amino_acid :: Tyrosine metabolism :: Acetylation of Tyrosine,1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Aldehyde Oxidase Tyrosine Metabolism irreversible,protein_amino_acid :: Tyrosine metabolism :: Aldehyde Oxidase Tyrosine Metabolism irreversible,1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"Alternative Route for Formation of Succinylacetone, from Fumarylacetoacetate","protein_amino_acid :: Tyrosine metabolism :: Alternative Route for Formation of Succinylacetone, from Fumarylacetoacetate",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"Alternative Route for Formation of Succinylacetone, from Maleylacetoacetate","protein_amino_acid :: Tyrosine metabolism :: Alternative Route for Formation of Succinylacetone, from Maleylacetoacetate",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"Alternative Route for Formation of Succinylacetone, from Succinyl-Acetoacetate","protein_amino_acid :: Tyrosine metabolism :: Alternative Route for Formation of Succinylacetone, from Succinyl-Acetoacetate",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Dopamine-O-Quinone Oxidase,protein_amino_acid :: Tyrosine metabolism :: Dopamine-O-Quinone Oxidase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Dopamine:Amet O-Methyltransferase,protein_amino_acid :: Tyrosine metabolism :: Dopamine:Amet O-Methyltransferase,1,1,0,0,1,1,0,0,1.0,0.0,0.0,1.0,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Dt-Diaphorase: NAD Quinone Oxireductase,protein_amino_acid :: Tyrosine metabolism :: Dt-Diaphorase: NAD Quinone Oxireductase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Dt-Diaphorase: NADP Quinone Oxireductase,protein_amino_acid :: Tyrosine metabolism :: Dt-Diaphorase: NADP Quinone Oxireductase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Formation of Dopamine,protein_amino_acid :: Tyrosine metabolism :: Formation of Dopamine,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,HMR_4702,protein_amino_acid :: Tyrosine metabolism :: HMR_4702,1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"Homogentisate:Oxygen 1, 2-Oxidoreductase (Decyclizing)","protein_amino_acid :: Tyrosine metabolism :: Homogentisate:Oxygen 1, 2-Oxidoreductase (Decyclizing)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Iodide:Hydrogen-Peroxide Oxidoreductase,protein_amino_acid :: Tyrosine metabolism :: Iodide:Hydrogen-Peroxide Oxidoreductase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Iodide:Hydrogen-Peroxide Oxidoreductase 2,protein_amino_acid :: Tyrosine metabolism :: Iodide:Hydrogen-Peroxide Oxidoreductase 2,1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,L-Dopachrome Isomerase 1,protein_amino_acid :: Tyrosine metabolism :: L-Dopachrome Isomerase 1,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,L-Tyrosine Carboxy-Lyase,protein_amino_acid :: Tyrosine metabolism :: L-Tyrosine Carboxy-Lyase,1,1,0,1,1,1,0,0,1.0,0.0,1.0,1.0,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Leukoaminochrome Autoxidation,protein_amino_acid :: Tyrosine metabolism :: Leukoaminochrome Autoxidation,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Methylamine Oxidase,protein_amino_acid :: Tyrosine metabolism :: Methylamine Oxidase,1,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Methylamine:(acceptor) oxidoreductase (deaminating),protein_amino_acid :: Tyrosine metabolism :: Methylamine:(acceptor) oxidoreductase (deaminating),1,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Monoamine Oxidase (L-Normetanephrine),protein_amino_acid :: Tyrosine metabolism :: Monoamine Oxidase (L-Normetanephrine),1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,RE2384C,protein_amino_acid :: Tyrosine metabolism :: RE2384C,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,S-Formylglutathione Hydralase,protein_amino_acid :: Tyrosine metabolism :: S-Formylglutathione Hydralase,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Tyramine:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing) (Cytosol),protein_amino_acid :: Tyrosine metabolism :: Tyramine:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing) (Cytosol),1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,"Tyrosinase: 5, 6-Dihydroxyindole Oxygen Oxidoreductase","protein_amino_acid :: Tyrosine metabolism :: Tyrosinase: 5, 6-Dihydroxyindole Oxygen Oxidoreductase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Tyrosinase: Dopamine Oxidation,protein_amino_acid :: Tyrosine metabolism :: Tyrosinase: Dopamine Oxidation,1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,Tyrosine metabolism,Tyrosine:Dopa Oxidase,protein_amino_acid :: Tyrosine metabolism :: Tyrosine:Dopa Oxidase,1,1,0,1,1,1,0,0,1.0,0.0,1.0,1.0,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",(S)-Methylmalonate semialdehyde:NAD+ oxidoreductase (CoA-propanoylating),"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: (S)-Methylmalonate semialdehyde:NAD+ oxidoreductase (CoA-propanoylating)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","2-Methylpropanoyl Coenzyme A:Enzyme N6- (Dihydrolipoyl)Lysine S- (2-Methylpropanoyl)Transferase Valine, Leucine And Isoleucine Degradation","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 2-Methylpropanoyl Coenzyme A:Enzyme N6- (Dihydrolipoyl)Lysine S- (2-Methylpropanoyl)Transferase Valine, Leucine And Isoleucine Degradation",1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",2-Oxo-4-methyl-3-carboxypentanoate decarboxylation,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 2-Oxo-4-methyl-3-carboxypentanoate decarboxylation",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate),"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate),"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate), irreversible","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate), irreversible",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",3 hydroxyisobutyrate dehydrogenase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: 3 hydroxyisobutyrate dehydrogenase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","Acyl Coenzyme A Dehydrogenase (Isobutyryl Coenzyme A), Mitochondrial","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Acyl Coenzyme A Dehydrogenase (Isobutyryl Coenzyme A), Mitochondrial",1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","Acyl Coenzyme A Dehydrogenase (Isovaleryl Coenzyme A), Mitochondrial","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Acyl Coenzyme A Dehydrogenase (Isovaleryl Coenzyme A), Mitochondrial",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Acyl-CoA dehydrogenase (Isobutiryl-CoA),"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Acyl-CoA dehydrogenase (Isobutiryl-CoA)",1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Formation of 3-Methyl-Glutarate,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Formation of 3-Methyl-Glutarate",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Methylmalonate-semialdehyde dehydrogenase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Methylmalonate-semialdehyde dehydrogenase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",Methylmalonyl Coenzyme A Decarboxylase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Methylmalonyl Coenzyme A Decarboxylase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","Methylmalonyl Coenzyme A Decarboxylase, Mitochondrial","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Methylmalonyl Coenzyme A Decarboxylase, Mitochondrial",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","Methylmalonyl Coenzyme A Decarboxylase, Peroxisomal","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: Methylmalonyl Coenzyme A Decarboxylase, Peroxisomal",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",RE1266C,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: RE1266C",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",acyl-CoA dehydrogenase (Isobutiryl-CoA),"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: acyl-CoA dehydrogenase (Isobutiryl-CoA)",1,1,0,1,0,0,0,0,1.0,0.0,1.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",citramalate synthase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: citramalate synthase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism","dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)","protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",methylmalonate-semialdehyde dehydrogenase,"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: methylmalonate-semialdehyde dehydrogenase",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",methylmalonate-semialdehyde dehydrogenase (malonic semialdehyde),"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: methylmalonate-semialdehyde dehydrogenase (malonic semialdehyde)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
C,protein_amino_acid,"Valine, leucine, and isoleucine metabolism",methylmalonate-semialdehyde dehydrogenase (propanol),"protein_amino_acid :: Valine, leucine, and isoleucine metabolism :: methylmalonate-semialdehyde dehydrogenase (propanol)",1,1,0,0,0,0,0,0,1.0,0.0,0.0,,1,add_or_import_family_rules_before_retraining
